dir,common,corpus,blog,com_count
1303,"['schnee', 'kinder', 'schneien', 'frischgefallener', 'wochende', 'runtergefallen', 'nachlaufen', 'leuchtenten']","['geschrienben', 'gefiehlen']","['wirkung', 'schneeflocke']",8
1305,"['wärm', 'achte', 'wälzt', 'schnee', 'inspired']","['lyric', 'lylo', 'erfriert', 'deinem', 'allyklein']","['boden', 'auf', 'andere', 'vergräbt', 'sperma']",5
1309,"['herbst', 'wiederkommst', 'schmetterling', 'freuen', 'warst']","['lylo', 'lg', 'quichi', 'lyric', 'vertöntes']","['auch', 'darüber', 'gefällt', 'sicher', 'deshalb']",5
1311,"['zimmerbrand', 'warfst', 'spinnwebdünnem', 'speisezimmer']","['liebestür', 'liebesräume', 'kerzenlichtdinner', 'lyric', 'hauskleidung', 'halsschlagadern']","['schatten', 'einen', 'und', 'verschmilzt', 'tapezieren', 'nachtisch']",4
1313,"['nichts', 'seine', 'kümmerte', 'meinen', 'leckte']","['lyric', 'lylo', 'love', 'abgelegt', 'kopfüber']","['er', 'etwas', 'stürzte', 'drängte', 'war']",5
1315,"['dich', 'nicht', 'erspüren', 'mir', 'bist']","['lylo', 'okt', 'in', 'du', 'sehnsuchtshungrigkeit']","['sich', 'nur', 'ziehen', 'denken', 'so']",5
1316,"['dich', 'nicht', 'erspüren', 'bist', 'nur', 'mir', 'du']","['lyric', 'lylo', 'love']","['wie', 'denken', 'so']",7
1318,"['verlust', 'sich', 'staubkörner', 'sehnsuchtshungrigkeit', 'schlüpfrigen']","['geschüttelten', 'dir', 'fensteraugen', 'knieen', 'teiche']","['wühlt', 'wagte', 'unberührten', 'trostlosen', 'schamlos']",5
1320,"['weggeschoben', 'vermoderte', 'erhellen', 'wärmen']","['lyric', 'lylo', 'love', 'abgelegt', 'meine', 'dich']","['stein', 'ewig', 'dunkler', 'höhle', 'welcher', 'dankbar']",4
1322,"['welt', 'war', 'wunderbar', 'ist', 'bitter', 'ängstlich']","['lyric', 'lylo', 'abgelegt', 'hilflos']","['erkenne', 'nicht', 'sie', 'sein']",6
1327,"['den', 'zauberworte', 'verweilten', 'herbstgenüsse', 'meiner']","['lyric', 'lylo', 'love', 'abgelegt', 'küss']","['oftmals', 'iss', 'baumes', 'von', 'mitnehmen']",5
1330,"['weiß', 'ich', 'du', 'kannte', 'bist']","['lyric', 'dir', 'lylo', 'tratest', 'love']","['dass', 'anders', 'vorbeigehen', 'kamst', 'herausfinden']",5
1331,"['weiß', 'ich', 'glücklicher', 'solche', 'du', 'geschenkt', 'welch']","['bist', 'lyric', 'dir']","['bekommt', 'kannte', 'dass']",7
1333,"['er', 'die', 'okt', 'zärtelt', 'raschelnd']","['lylo', 'laubhaar', 'abgelegt', 'by', 'fahle']","['hat', 'seine', 'verschlungen', 'gewöhnt', 'strahlenden']",5
1334,"['winterdepressiv', 'herbstgebettet', 'zärtelt', 'raschelnd', 'laubhaar', 'fahle', 'hach', 'streichelt']","['trauben', 'feuchte']","['liege', 'hängen']",8
1335,"['herbstgebettet', 'zärtelt', 'raschelnd', 'laubhaar', 'fahle', 'streichelt', 'bunte']","['trauben', 'feuchte', 'zeichnet']","['liege', 'hängen', 'blätter']",7
1336,"['er', 'hat', 'seine', 'bitter', 'verschlungen', 'strahlenden', 'steh']","['lyric', 'lylo', 'abgelegt']","['gewöhnt', 'gegeben', 'gebracht']",7
1338,"['er', 'schreiender', 'schachbrett', 'peitschende', 'geknebelt', 'bepillter']","['bitter', 'lyric', 'lylo', 'allyklein']","['sm', 'nannten', 'gefesselt', 'ahnt']",6
1340,"['abendstimmung', 'pinsel', 'sehnsucht', 'verbundenheit', 'glanz', 'zeichnet']","['lyriclove', 'anmelden', 'anlegen', 'horizont']","['wirft', 'nehme', 'mitte', 'male']",6
1342,"['wortschatz', 'weben', 'umschlinge', 'schatzkästlein', 'liebesflüstern', 'stilles']","['lyric', 'lylo', 'love', 'abgelegt']","['mitnehmen', 'betrachte', 'geschenkt', 'band']",6
1343,"['wortschatz', 'weben', 'umschlinge', 'schatzkästlein', 'mitnehmen', 'liebesflüstern', 'stilles']","['seufzen', 'zärtlich', 'ich']","['betrachte', 'geschenkt', 'band']",7
1345,"['begierde', 'lust', 'unbeschreibbar', 'tiefverneig', 'seelenluft', 'notration']","['heizu', 'lustgelähmt', 'wolllust', 'meine']","['und', 'vergraben', 'trübe', 'teilhaben']",6
1346,"['begierde', 'wolllust', 'lustgelähmt', 'meine', 'vergesse', 'lust', 'haut', 'wolllustgelähmt']","['in', 'lyric']","['zetteln', 'zettel']",8
1347,"['merci', 'ich', 'hast', 'versuchs']","['umarmdich', 'traumgedicht', 'bierzeltlyrik', 'ally', 'du', 'schreibblockade']","['sachen', 'gleich', 'leere', 'die', 'natürlich', 'eine']",4
1348,"['gibt', 'die', 'wortzeichnungen', 'wolkenvorhang']","['lyric', 'mitternachtsblauer', 'auseinanderleckt', 'anfertigt', 'lylo', 'love']","['lassen', 'weil', 'um', 'hoffnung', 'sie', 'es']",4
1349,"['flügel', 'engel', 'mich', 'zurückschicken', 'schnuppernd', 'dürste', 'bewachte', 'abschnalle']","['erahne', 'beflügelt']","['lüften', 'ich']",8
1352,"['zerfloss', 'verwartet', 'verhöhnend', 'seidenfäden', 'feenhaar']","['bitter', 'lyric', 'sravana', 'lylo', 'augenseen']","['zaubergarten', 'verbrachte', 'tropften', 'herantrat', 'blühend']",5
1354,"['überlebensration', 'rucksackliebe', 'gipfelkreuz', 'beschwerlichen', 'lieblosigkeit']","['lyric', 'lylo', 'love', 'abgelegt', 'deiner']","['weg', 'rucksack', 'packe', 'berg', 'angelangt']",5
1355,"['nicht', 'platz', 'ich', 'liebe', 'sie', 'auch', 'kann']","['du', 'die', 'verdichten']","['aber', 'ist', 'von']",7
1357,"['trag', 'jung', 'ich', 'verkrümm']","['lyric', 'gepeitschter', 'dich', 'lylo', 'liebe', 'love']","['doch', 'sie', 'bin', 'hab', 'zeit', 'missbraucht']",4
1358,"['ich', 'mail', 'verdichten', 'auch', 'hab', 'peng', 'trag', 'doch']","['dich', 'du']","['richtig', 'jung']",8
1360,"['wolltest', 'vorbeischaun', 'öfter', 'werd', 'okt', 'karink', 'bitter']","['lyric', 'liebesklage', 'lylo']","['texte', 'schöne', 'keine']",7
1361,"['wolltest', 'bitter', 'liebesklage', 'lieben', 'anklagen', 'du']","['lyric', 'lylo', 'abgelegt', 'liebe']","['keine', 'gott', 'nicht', 'lassen']",6
1362,"['okt', 'ich', 'rinne', 'aufgesogener']","['lylo', 'deinen', 'abgelegt', 'by', 'sammle', 'becken']","['sei', 'es', 'nicht', 'steinen', 'kleben', 'glatten']",4
1363,"['rinne', 'aufgesogener', 'steinen', 'glatten', 'becken', 'sammle', 'dunst']","['deinen', 'moos', 'rändern']","['falle', 'kalten', 'nieder']",7
1365,"['sei', 'es', 'zutrauen', 'würds', 'unfrei', 'kleben', 'lösen']","['dir', 'bitter', 'lyric']","['verdammt', 'nicht', 'was']",7
1366,"['sei', 'es', 'bitter', 'unfrei', 'kleben']","['lyric', 'lylo', 'abgelegt', 'dir', 'okt']","['nicht', 'lösen', 'was', 'gewesen', 'freiheit']",5
1367,"['zieren', 'stillt', 'reinigt', 'bitter', 'herzenswärme', 'sravana']","['lyric', 'lylo', 'abgelegt', 'verschwommen']","['tags', 'lücke', 'hinterließ', 'gewissheit']",6
1370,"['nähe', 'nicht', 'zu', 'schick', 'ich']","['dich', 'bitter', 'lyric', 'lylo', 'verlier']","['wo', 'bringt', 'doch', 'allein', 'all']",5
1373,"['abonniert', 'österreich', 'du', 'schreist']","['dich', 'abspeichern', 'abonnements', 'abos', 'bussi', 'eingetragen']","['bei', 'sagt', 'und', 'normalerweise', 'mitglied', 'jungfrau']",4
1374,"['schreist', 'du', 'bitter', 'liebesschrei', 'überbrüllen', 'versicherst', 'schwörst']","['lyric', 'sehnsucht', 'lylo']","['augenblick', 'diesem', 'anschreit']",7
1375,"['lässt', 'mut', 'mich', 'gehen', 'gewitter', 'beklommen', 'verschwommen']","['schwüle', 'nacht', 'dich']","['sehen', 'gibt', 'september']",7
1377,"['worten', 'meinen', 'mit', 'dich', 'liebe', 'love']","['lyric', 'lylo', 'abgelegt', 'augen']","['nicht', 'schreit', 'ich', 'streicheln']",6
1380,"['vielleicht', 'zu', 'dich', 'lieben', 'sep', 'weggang']","['lylo', 'auslöstest', 'in', 'abgelegt']","['es', 'war', 'für', 'gibt']",6
1381,"['neue', 'gibt', 'geholt', 'hervor', 'liebe', 'sep', 'love']","['lyric', 'lylo', 'abgelegt']","['wolken', 'neuen', 'hinter']",7
1383,"['vielleicht', 'zu', 'dich', 'lieben', 'sicher', 'weggang', 'benützt']","['auslöstest', 'du', 'konntest']","['war', 'für', 'liebte']",7
1385,"['nacktheit', 'meiner', 'opfere', 'aufhört', 'regengott', 'sehnsucht', 'trommelt']","['deine', 'meine', 'strömt']","['regnet', 'melodie', 'regnen']",7
1386,"['nacktheit', 'versautes', 'bell', 'meiner', 'opfere', 'regengott']","['sehnsucht', 'trommelt', 'deine', 'meine']","['anna', 'aufhört', 'regnet', 'melodie']",6
1388,"['nimms', 'ich', 'tragisch', 'so', 'und']","['abändern', 'worts', 'deinen', 'feilen', 'gästebuch']","['sehr', 'wir', 'gerade', 'ja', 'nicht']",5
